NAME,B2,B3,B4
vegetation.tree.salix.babylonica.vswir.jpl130.jpl.asd.spectrum,0.06336746396822387,0.10407615383623882,0.06018898331450307
vegetation.tree.bambusa.beecheyana.vswir.jpl246.jpl.asd.spectrum,0.0689273529606701,0.09968732727371618,0.06756338170746905
vegetation.shrub.baccharis.pilularis.vswir.vh003.ucsb.asd.spectrum,0.061627500061466514,0.10700493961909396,0.05868093229386559
vegetation.tree.taxodium.mucronatum.vswir.jpl229.jpl.asd.spectrum,0.06921502990398659,0.14179024004197666,0.08217920711969721
vegetation.tree.pinus.lambertiana.vswir.vh147.ucsb.asd.spectrum,0.09729098204334975,0.15004547308542213,0.09896614936359421
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh121.ucsb.asd.spectrum,0.0959807122214058,0.15577582910451895,0.09078107669543704
nonphotosyntheticvegetation.branches.adenostoma.fasciculatum.vswir.vh333.ucsb.asd.spectrum,0.11954418895950741,0.14245012834932205,0.19597704993221554
vegetation.tree.lagerstroemia.indica.vswir.jpl149.jpl.asd.spectrum,0.061727042042257596,0.14996950846151078,0.06103658253260101
vegetation.tree.acer.pensylvanicum.vswir.acpe-2-69.ucsb.asd.spectrum,0.05812511789736648,0.10933517503089994,0.054503818635484626
vegetation.tree.olea.africana.vswir.jpl121.jpl.asd.spectrum,0.07435786695246654,0.12814511286371744,0.07096186825633803
nonphotosyntheticvegetation.bark.abies.concolor.vswir.vh311.ucsb.asd.spectrum,0.10662705543669306,0.13026043407220156,0.17502127486896615
vegetation.shrub.baccharis.pilularis.vswir.vh100.ucsb.asd.spectrum,0.05847187257663726,0.1102760771457853,0.05830520714079059
vegetation.tree.hetrosideros.excelsa.vswir.jpl171.jpl.asd.spectrum,0.0850642899998475,0.10810277337327541,0.08639798742423642
vegetation.tree.jacaranda.mimosifolia.vswir.jpl204.jpl.asd.spectrum,0.039595839835065115,0.07925586229499193,0.037826081183629755
vegetation.tree.quercus.douglasii.vswir.vh277.ucsb.asd.spectrum,0.10204998799644124,0.1733199909706291,0.10694102682692436
vegetation.tree.pinus.lambertiana.vswir.vh052.ucsb.asd.spectrum,0.07987936357928742,0.1486941658170847,0.07260949350628182
nonphotosyntheticvegetation.needles.pinus.lambertiana.vswir.vh328.ucsb.asd.spectrum,0.10467243101102952,0.15248958718969488,0.33446080101562176
vegetation.shrub.puya.venusta.vswir.jpl081.jpl.asd.spectrum,0.16230456740055063,0.2025310407114035,0.15980374892032684
vegetation.shrub.salvia.leucophylla.vswir.vh189.ucsb.asd.spectrum,0.10490458502001414,0.17959317085211296,0.1560546159895153
vegetation.tree.abies.concolor.vswir.vh246.ucsb.asd.spectrum,0.11942974854652946,0.19560670160059132,0.10408873838788564
nonphotosyntheticvegetation.bark.acer.rubrum.vswir.acru-2-82.ucsb.asd.spectrum,0.17363791591152336,0.2080870367091259,0.2370824857161732
vegetation.tree.eucalyptus.maculata.vswir.jpl087.jpl.asd.spectrum,0.058781400020932774,0.088729928493701,0.05861525343478763
vegetation.tree.lagerstroemia.indica.vswir.jpl227.jpl.asd.spectrum,0.04872946796213826,0.09350142817745749,0.0477403411941854
vegetation.tree.quercus.agrifolia.vswir.jpl179.jpl.asd.spectrum,0.07325652270754791,0.10426258625074532,0.07147996666263282
vegetation.shrub.ceanothus.spinosus.vswir.vh130.ucsb.asd.spectrum,0.08857407024937056,0.14065132935581018,0.08398906344747553
vegetation.tree.pyllostachys.vivax.vswir.jpl192.jpl.asd.spectrum,0.0892033858736053,0.13450327920826144,0.08614768674857749
vegetation.shrub.heteromeles.arbutifolia.vswir.vh136.ucsb.asd.spectrum,0.11059144729292669,0.17759439755505996,0.10137224302694973
vegetation.tree.betula.papyrifera.vswir.bepa-2-35.ucsb.asd.spectrum,0.08780513068309684,0.11752228196944743,0.0862710429085568
vegetation.tree.acer.rubrum.vswir.acru-3-23.ucsb.asd.spectrum,0.08379680124569613,0.12280824307092571,0.07973243506505119
vegetation.tree.beaucarnea.recurvata.vswir.jpl070.jpl.asd.spectrum,0.08013376818455693,0.13611823683432858,0.07813492017105929
vegetation.tree.cedrus.deodara.vswir.jpl105.jpl.asd.spectrum,0.048071569310199805,0.08121585774083366,0.04458867856009916
vegetation.tree.aloe.bainesii.vswir.jpl059.jpl.asd.spectrum,0.05783619032974036,0.11798320012930125,0.06301684711694455
vegetation.tree.eucalyptus.maculata.vswir.jpl088.jpl.asd.spectrum,0.07386385291112472,0.09647565321314663,0.07535538168253224
vegetation.tree.bambusa.tuldoides.vswir.jpl147.jpl.asd.spectrum,0.058783034970107985,0.10872698301873925,0.05650338425255606
vegetation.tree.magnolia.grandiflora.vswir.jpl116.jpl.asd.spectrum,0.12714154154426216,0.1838475076446065,0.1286274126582687
vegetation.tree.quercus.agrifolia.vswir.jpl176.jpl.asd.spectrum,0.07270172781520383,0.11155563325359312,0.07000792685415698
nonphotosyntheticvegetation.bark.betula.papyrifera.vswir.bepa-2-86.ucsb.asd.spectrum,0.4700901487120008,0.5105269160661351,0.5414111119428269
nonphotosyntheticvegetation.flowers.calocedrus.decrruens.vswir.vh268.ucsb.asd.spectrum,0.1995547891167951,0.3438862762860319,0.37785397898529943
vegetation.shrub.baccharis.pilularis.vswir.vh124.ucsb.asd.spectrum,0.06021432538172653,0.11292809357881767,0.05673757262808506
vegetation.shrub.salvia.leucophylla.vswir.vh287.ucsb.asd.spectrum,0.17522792742133422,0.21253379123595903,0.22341001279826703
manmade.generalconstructionmaterial.paint.solid.all.0385uuupnt.jhu.becknic.spectrum,0.13865267102441126,0.19105395952957957,0.1207761930104926
