NAME,X,Y,Z
vegetation.shrub.calocedrus.decrruens.vswir.vh252.ucsb.asd.spectrum,0.09776252291557118,0.11757908665227085,0.0698496369655746
vegetation.shrub.calocedrus.decrruens.vswir.vh253.ucsb.asd.spectrum,0.17074361707874974,0.18444257609181447,0.07712047612027804
vegetation.shrub.ceanothus.megacarpus.vswir.vh019.ucsb.asd.spectrum,0.0614189863836822,0.0713583273705468,0.053982189134858034
vegetation.shrub.ceanothus.megacarpus.vswir.vh020.ucsb.asd.spectrum,0.040078474410975326,0.04887425088704236,0.026543634112886322
vegetation.shrub.ceanothus.megacarpus.vswir.vh021.ucsb.asd.spectrum,0.060619063582681515,0.0713302442184051,0.04809085573927868
vegetation.shrub.ceanothus.megacarpus.vswir.vh022.ucsb.asd.spectrum,0.06606929690378184,0.07776935313925794,0.05256761560989717
vegetation.shrub.ceanothus.megacarpus.vswir.vh023.ucsb.asd.spectrum,0.09356841628225501,0.1055358515221478,0.08940275080336131
vegetation.shrub.ceanothus.megacarpus.vswir.vh024.ucsb.asd.spectrum,0.07502421752141482,0.08676606408844692,0.06874971573135129
vegetation.shrub.ceanothus.megacarpus.vswir.vh139.ucsb.asd.spectrum,0.08321052967863138,0.09328337815975711,0.07988877711877439
vegetation.shrub.ceanothus.megacarpus.vswir.vh140.ucsb.asd.spectrum,0.08719540047827408,0.10200238689494337,0.06953858926863854
vegetation.shrub.ceanothus.megacarpus.vswir.vh141.ucsb.asd.spectrum,0.0685953425373651,0.0803478555341172,0.052032160591656024
vegetation.shrub.ceanothus.megacarpus.vswir.vh142.ucsb.asd.spectrum,0.06766060561278306,0.07887113892607832,0.053506421666223214
vegetation.shrub.ceanothus.megacarpus.vswir.vh143.ucsb.asd.spectrum,0.06430922207906803,0.07491417767925752,0.049313374819298865
vegetation.shrub.ceanothus.megacarpus.vswir.vh144.ucsb.asd.spectrum,0.06847108015467132,0.08030594540730975,0.05355076318023491
vegetation.shrub.ceanothus.megacarpus.vswir.vh211.ucsb.asd.spectrum,0.09060317068889656,0.10168654597338651,0.06835697791527352
vegetation.shrub.ceanothus.megacarpus.vswir.vh212.ucsb.asd.spectrum,0.09165188334004705,0.10370927163800459,0.06555940682253696
vegetation.shrub.ceanothus.megacarpus.vswir.vh213.ucsb.asd.spectrum,0.0930829843800438,0.10710534236362891,0.06611736467075487
vegetation.shrub.ceanothus.megacarpus.vswir.vh214.ucsb.asd.spectrum,0.10565790238944023,0.1174521677852402,0.07100488267493953
vegetation.shrub.ceanothus.megacarpus.vswir.vh215.ucsb.asd.spectrum,0.08389137040793745,0.09530294909480744,0.06310383612409429
vegetation.shrub.ceanothus.megacarpus.vswir.vh216.ucsb.asd.spectrum,0.13305277077068073,0.14364633613611355,0.08856349127912141
vegetation.shrub.ceanothus.spinosus.vswir.vh007.ucsb.asd.spectrum,0.08027444590888387,0.09117280634874121,0.07312369298513738
vegetation.shrub.ceanothus.spinosus.vswir.vh008.ucsb.asd.spectrum,0.06600818800196159,0.07665523706434581,0.05662719203253745
vegetation.shrub.ceanothus.spinosus.vswir.vh009.ucsb.asd.spectrum,0.0864267568064544,0.09798958961415244,0.08225295621962997
vegetation.shrub.ceanothus.spinosus.vswir.vh010.ucsb.asd.spectrum,0.06951110018506651,0.08414531628565221,0.053084967716674925
vegetation.shrub.ceanothus.spinosus.vswir.vh011.ucsb.asd.spectrum,0.12981432395286446,0.1443908608730721,0.12969226641234008
vegetation.shrub.ceanothus.spinosus.vswir.vh012.ucsb.asd.spectrum,0.11725730347730016,0.13549689383801528,0.1027986870064
vegetation.shrub.ceanothus.spinosus.vswir.vh127.ucsb.asd.spectrum,0.09566532285416873,0.11076732672548481,0.08594451934586653
vegetation.shrub.ceanothus.spinosus.vswir.vh128.ucsb.asd.spectrum,0.08531195467758587,0.10006769314190497,0.07104742505217611
vegetation.shrub.ceanothus.spinosus.vswir.vh129.ucsb.asd.spectrum,0.08662278004118124,0.10101870372343418,0.06911906217370631
vegetation.shrub.ceanothus.spinosus.vswir.vh130.ucsb.asd.spectrum,0.10311584494447666,0.12036137713538675,0.08737911415588356
vegetation.shrub.ceanothus.spinosus.vswir.vh131.ucsb.asd.spectrum,0.13327957026234338,0.15041801913478312,0.12666591724915252
vegetation.shrub.ceanothus.spinosus.vswir.vh132.ucsb.asd.spectrum,0.09480955033530865,0.11050488773121142,0.08178848494645115
vegetation.shrub.ceanothus.spinosus.vswir.vh199.ucsb.asd.spectrum,0.13250619272670558,0.15032467976235708,0.10973995793456758
vegetation.shrub.ceanothus.spinosus.vswir.vh200.ucsb.asd.spectrum,0.11041819488936175,0.1227677180000904,0.09909618482366872
vegetation.shrub.ceanothus.spinosus.vswir.vh201.ucsb.asd.spectrum,0.10379759825927301,0.11890771499884674,0.06784520460217537
vegetation.shrub.ceanothus.spinosus.vswir.vh202.ucsb.asd.spectrum,0.1279615755856112,0.1456704894970811,0.11364001126428201
vegetation.shrub.ceanothus.spinosus.vswir.vh203.ucsb.asd.spectrum,0.15184432648608007,0.1712093795666419,0.1264003507568406
vegetation.shrub.ceanothus.spinosus.vswir.vh204.ucsb.asd.spectrum,0.13330891368451406,0.15211478374783866,0.11218617948804921
vegetation.shrub.gasteria.acinacifolia.vswir.jpl143.jpl.asd.spectrum,0.051686840686989845,0.0599617488331773,0.0412767234914635
vegetation.shrub.heteromeles.arbutifolia.vswir.vh013.ucsb.asd.spectrum,0.04258007754546862,0.05084567263369837,0.03586587924313088
vegetation.shrub.heteromeles.arbutifolia.vswir.vh014.ucsb.asd.spectrum,0.07688142079944041,0.08947971768186788,0.0703159146837278
vegetation.shrub.heteromeles.arbutifolia.vswir.vh015.ucsb.asd.spectrum,0.06054142646985534,0.0694209442228807,0.05927583451716879
vegetation.shrub.heteromeles.arbutifolia.vswir.vh016.ucsb.asd.spectrum,0.06750007515226004,0.07839969734956709,0.0629270339714053
vegetation.shrub.heteromeles.arbutifolia.vswir.vh017.ucsb.asd.spectrum,0.02757653918860871,0.03376806834709512,0.018559887515469074
vegetation.shrub.heteromeles.arbutifolia.vswir.vh018.ucsb.asd.spectrum,0.09765032286247631,0.1152253641569223,0.08101446313970438
vegetation.shrub.heteromeles.arbutifolia.vswir.vh133.ucsb.asd.spectrum,0.06510411124871064,0.07786739747025405,0.05676923571115456
vegetation.shrub.heteromeles.arbutifolia.vswir.vh134.ucsb.asd.spectrum,0.08366421773884603,0.09626542526859773,0.07501992685189497
vegetation.shrub.heteromeles.arbutifolia.vswir.vh135.ucsb.asd.spectrum,0.08482633826391327,0.09978403123537906,0.0738897767364182
vegetation.shrub.heteromeles.arbutifolia.vswir.vh136.ucsb.asd.spectrum,0.12766339769502477,0.15028483154053993,0.11219117529814895
vegetation.shrub.heteromeles.arbutifolia.vswir.vh137.ucsb.asd.spectrum,0.06504530955302744,0.07744030527014885,0.05420567706770982
vegetation.shrub.heteromeles.arbutifolia.vswir.vh138.ucsb.asd.spectrum,0.0796825821748497,0.09530420674962731,0.06639235803056194
vegetation.shrub.heteromeles.arbutifolia.vswir.vh205.ucsb.asd.spectrum,0.11561481168615247,0.1310879039287451,0.10645507351007075
vegetation.shrub.heteromeles.arbutifolia.vswir.vh206.ucsb.asd.spectrum,0.12213324256692899,0.13742356063515715,0.11768041081519931
vegetation.shrub.heteromeles.arbutifolia.vswir.vh207.ucsb.asd.spectrum,0.18322747596319214,0.20651004198162587,0.1796330555049213
vegetation.shrub.heteromeles.arbutifolia.vswir.vh208.ucsb.asd.spectrum,0.13382647873436626,0.15133828993073245,0.1359716373714987
vegetation.shrub.heteromeles.arbutifolia.vswir.vh209.ucsb.asd.spectrum,0.10084642361954017,0.11777293970485073,0.08831356101896093
vegetation.shrub.heteromeles.arbutifolia.vswir.vh210.ucsb.asd.spectrum,0.10542282240956548,0.11959369736473445,0.10129198829554063
vegetation.shrub.juniperus.chinensis.vswir.jpl097.jpl.asd.spectrum,0.05900474413885044,0.07134506402641608,0.045312225348736475
vegetation.shrub.juniperus.chinensis.vswir.jpl098.jpl.asd.spectrum,0.06400867395392897,0.07571615112601719,0.05401994259637684
vegetation.shrub.portulacaria.afra.vswir.jpl064.jpl.asd.spectrum,0.08250258468182654,0.0997938096839548,0.052117477604113664
vegetation.shrub.portulacaria.afra_lowform.vswir.jpl065.jpl.asd.spectrum,0.09726228893553251,0.11462914139181725,0.07286497497140973
vegetation.shrub.portulacaria.afra_variegata.vswir.jpl066.jpl.asd.spectrum,0.20992980368590367,0.23577782784484516,0.12714176034883176
vegetation.shrub.puya.venusta.vswir.jpl078.jpl.asd.spectrum,0.19343646050002405,0.2151905620989335,0.18869794491948452
vegetation.shrub.puya.venusta.vswir.jpl079.jpl.asd.spectrum,0.205727656706564,0.22818553914350098,0.20545560438590463
vegetation.shrub.puya.venusta.vswir.jpl080.jpl.asd.spectrum,0.16838767751645106,0.1884407556570735,0.15762341219402606
vegetation.shrub.puya.venusta.vswir.jpl081.jpl.asd.spectrum,0.169281127934335,0.18789906384315236,0.16120680793473835
vegetation.shrub.salvia.leucophylla.vswir.vh091.ucsb.asd.spectrum,0.1461294869960074,0.16188138000547864,0.11562774015047834
vegetation.shrub.salvia.leucophylla.vswir.vh092.ucsb.asd.spectrum,0.20177339857105503,0.2184064968678321,0.19735408565444953
vegetation.shrub.salvia.leucophylla.vswir.vh093.ucsb.asd.spectrum,0.15433575612655379,0.17487028033962118,0.09290288073196416
vegetation.shrub.salvia.leucophylla.vswir.vh094.ucsb.asd.spectrum,0.18114315861546393,0.19833311318213018,0.16772461256287194
vegetation.shrub.salvia.leucophylla.vswir.vh095.ucsb.asd.spectrum,0.1266634028502343,0.14122814539864292,0.09621950802212575
vegetation.shrub.salvia.leucophylla.vswir.vh096.ucsb.asd.spectrum,0.16814773224966031,0.18153452138152684,0.15960251096649344
vegetation.shrub.salvia.leucophylla.vswir.vh187.ucsb.asd.spectrum,0.18616003781597498,0.19882792119317116,0.12799734394996912
vegetation.shrub.salvia.leucophylla.vswir.vh188.ucsb.asd.spectrum,0.19890905857628688,0.21233699546396254,0.18268905539073646
vegetation.shrub.salvia.leucophylla.vswir.vh189.ucsb.asd.spectrum,0.1541530888929485,0.16221950827310946,0.09838014475021532
vegetation.shrub.salvia.leucophylla.vswir.vh190.ucsb.asd.spectrum,0.14722658605131944,0.15755946843727522,0.12133699491314685
vegetation.shrub.salvia.leucophylla.vswir.vh191.ucsb.asd.spectrum,0.1762640822860534,0.1786426214259048,0.10608513179775275
vegetation.shrub.salvia.leucophylla.vswir.vh192.ucsb.asd.spectrum,0.16668795427996874,0.17457880558917965,0.12779956290536076
vegetation.shrub.salvia.leucophylla.vswir.vh287.ucsb.asd.spectrum,0.1978599089433158,0.20647751135408823,0.17604378238382318
vegetation.shrub.salvia.leucophylla.vswir.vh288.ucsb.asd.spectrum,0.24553760381827497,0.2566336969362263,0.21082169043497873
vegetation.shrub.salvia.leucophylla.vswir.vh289.ucsb.asd.spectrum,0.1955446684425622,0.20051778282133093,0.15316954646139744
vegetation.shrub.umbellularia.californica.vswir.vh025.ucsb.asd.spectrum,0.0977445519634927,0.11492047796149223,0.07957940317158864
vegetation.shrub.umbellularia.californica.vswir.vh026.ucsb.asd.spectrum,0.09946207518590798,0.11454379769917034,0.08111354463387395
vegetation.shrub.umbellularia.californica.vswir.vh027.ucsb.asd.spectrum,0.08131430476288475,0.09629839280995323,0.0686918685427535
vegetation.shrub.umbellularia.californica.vswir.vh028.ucsb.asd.spectrum,0.08513503164805611,0.0976657711543074,0.061550950366136205
vegetation.shrub.umbellularia.californica.vswir.vh029.ucsb.asd.spectrum,0.11213745643277642,0.12774454064517035,0.1007378166993727
vegetation.shrub.umbellularia.californica.vswir.vh030.ucsb.asd.spectrum,0.08674194556183239,0.10114505448363795,0.0670461364402073
vegetation.shrub.umbellularia.californica.vswir.vh103.ucsb.asd.spectrum,0.11673891545966185,0.13716596630242045,0.09441623496097742
vegetation.shrub.umbellularia.californica.vswir.vh104.ucsb.asd.spectrum,0.10958185536974896,0.135458483847286,0.05674974616633296
vegetation.shrub.umbellularia.californica.vswir.vh105.ucsb.asd.spectrum,0.11109739503492772,0.1304789220083475,0.09342935920161959
vegetation.shrub.umbellularia.californica.vswir.vh106.ucsb.asd.spectrum,0.10268079113233854,0.12537992075371587,0.06921964512073323
vegetation.shrub.umbellularia.californica.vswir.vh107.ucsb.asd.spectrum,0.07922934093409424,0.09555605402889271,0.060479697992161026
vegetation.shrub.umbellularia.californica.vswir.vh108.ucsb.asd.spectrum,0.1286498583080122,0.15052582968860262,0.10693798276587532
vegetation.shrub.umbellularia.californica.vswir.vh235.ucsb.asd.spectrum,0.13913815372100763,0.16461629583768317,0.09496920533034502
vegetation.shrub.umbellularia.californica.vswir.vh236.ucsb.asd.spectrum,0.16352720167826598,0.1915406482447371,0.09881591558677238
vegetation.shrub.umbellularia.californica.vswir.vh237.ucsb.asd.spectrum,0.1745100290072214,0.20159359713808522,0.14130315009204078
vegetation.shrub.umbellularia.californica.vswir.vh238.ucsb.asd.spectrum,0.23534751512188964,0.26259838084342957,0.19561479218384029
vegetation.shrub.umbellularia.californica.vswir.vh239.ucsb.asd.spectrum,0.13350605244667968,0.15394435495950576,0.0968183082415262
vegetation.shrub.umbellularia.californica.vswir.vh240.ucsb.asd.spectrum,0.13612443625650977,0.16051645654969776,0.103233228159286
vegetation.tree.abies.concolor.vswir.vh053.ucsb.asd.spectrum,0.09422478133883816,0.10831378784269045,0.07513660442823897
vegetation.tree.abies.concolor.vswir.vh054.ucsb.asd.spectrum,0.09572472169109983,0.11425273156376338,0.07304632780164383
vegetation.tree.abies.concolor.vswir.vh063.ucsb.asd.spectrum,0.10758088516437371,0.12536954403849102,0.09678730625479658
vegetation.tree.abies.concolor.vswir.vh064.ucsb.asd.spectrum,0.11847705728278951,0.14240211042166942,0.08991590370935089
vegetation.tree.abies.concolor.vswir.vh071.ucsb.asd.spectrum,0.12138852984656846,0.1409574592330382,0.0990825712964926
vegetation.tree.abies.concolor.vswir.vh072.ucsb.asd.spectrum,0.09358926609340515,0.11130991390093685,0.07534504742652685
vegetation.tree.abies.concolor.vswir.vh149.ucsb.asd.spectrum,0.10298676497524102,0.11968881395380684,0.07714947717871024
vegetation.tree.abies.concolor.vswir.vh150.ucsb.asd.spectrum,0.08592222926698574,0.10302254641196895,0.06309710208800792
vegetation.tree.abies.concolor.vswir.vh159.ucsb.asd.spectrum,0.09266412626772183,0.10858628568361837,0.06814374832809963
vegetation.tree.abies.concolor.vswir.vh160.ucsb.asd.spectrum,0.12008575019967632,0.1431735315488977,0.09267886156929245
vegetation.tree.abies.concolor.vswir.vh167.ucsb.asd.spectrum,0.11586963407750313,0.13613723031646466,0.09165838208247078
vegetation.tree.abies.concolor.vswir.vh168.ucsb.asd.spectrum,0.08914750918544133,0.10634071339567533,0.07099395326350606
vegetation.tree.abies.concolor.vswir.vh245.ucsb.asd.spectrum,0.1315543895738291,0.15191962147775354,0.11137629671386494
vegetation.tree.abies.concolor.vswir.vh246.ucsb.asd.spectrum,0.14117774836772795,0.16701929801043577,0.11303638431185627
vegetation.tree.abies.concolor.vswir.vh256.ucsb.asd.spectrum,0.1272302099794072,0.14750524401462783,0.11071107527225171
vegetation.tree.abies.concolor.vswir.vh257.ucsb.asd.spectrum,0.14545693285803624,0.1709446452365578,0.12053952701850464
vegetation.tree.abies.concolor.vswir.vh264.ucsb.asd.spectrum,0.10714844212221142,0.12761102926466267,0.0833366524451771
vegetation.tree.abies.concolor.vswir.vh265.ucsb.asd.spectrum,0.09540779973028998,0.11264772161637955,0.0820261052845855
vegetation.tree.acacia.caven.vswir.jpl139.jpl.asd.spectrum,0.04442018747794379,0.0532195151605814,0.030343873790005565
vegetation.tree.acacia.caven.vswir.jpl140.jpl.asd.spectrum,0.03793944760279236,0.04354951392488718,0.021948697445133333
vegetation.tree.acacia.visco.vswir.jpl159.jpl.asd.spectrum,0.057796136762218946,0.07069082100363772,0.045410049737525666
vegetation.tree.acacia.visco.vswir.jpl196.jpl.asd.spectrum,0.04385811547063605,0.05079068494666797,0.04223853754166086
vegetation.tree.acer.paxii.vswir.jpl120.jpl.asd.spectrum,0.06004332760104106,0.07208036553145804,0.04750010884785667
vegetation.tree.acer.paxii.vswir.jpl225.jpl.asd.spectrum,0.06478831383390095,0.07582355337241187,0.05811250967184349
vegetation.tree.acer.pensylvanicum.vswir.acpe-1-67.ucsb.asd.spectrum,0.07839798382425384,0.09822996591378597,0.05311019808932868
vegetation.tree.acer.pensylvanicum.vswir.acpe-2-69.ucsb.asd.spectrum,0.07181455949743988,0.08812972364068235,0.05655582675699211
vegetation.tree.acer.rubrum.vswir.acru-1-13.ucsb.asd.spectrum,0.1088066171679166,0.12227356313589147,0.11019212515569249
vegetation.tree.acer.rubrum.vswir.acru-1-15.ucsb.asd.spectrum,0.08582736248735778,0.0998221907952072,0.08100301501250988
vegetation.tree.acer.rubrum.vswir.acru-2-17.ucsb.asd.spectrum,0.095652481967725,0.10857038367870274,0.09555606955794253
vegetation.tree.acer.rubrum.vswir.acru-2-19.ucsb.asd.spectrum,0.07991155408617281,0.09392496503834057,0.07432472061769423
vegetation.tree.acer.rubrum.vswir.acru-3-21.ucsb.asd.spectrum,0.09978302796002016,0.11611710881146475,0.08992953617540848
vegetation.tree.acer.rubrum.vswir.acru-3-23.ucsb.asd.spectrum,0.0916747278232465,0.10621921540348055,0.08630570719081007
vegetation.tree.aloe.bainesii.vswir.jpl057.jpl.asd.spectrum,0.08627738723953458,0.10236271059058615,0.06849145814554997
vegetation.tree.aloe.bainesii.vswir.jpl058.jpl.asd.spectrum,0.20531124091672218,0.22707034304130158,0.13575954003172375
vegetation.tree.aloe.bainesii.vswir.jpl059.jpl.asd.spectrum,0.08160029490778817,0.09642642622024046,0.048606374846655725
vegetation.tree.bambusa.beecheyana.vswir.jpl133.jpl.asd.spectrum,0.06228357263957117,0.07417736981414982,0.05704243269608092
vegetation.tree.bambusa.beecheyana.vswir.jpl134.jpl.asd.spectrum,0.0700310237275389,0.0848940600696757,0.05276890459758544
vegetation.tree.bambusa.beecheyana.vswir.jpl135.jpl.asd.spectrum,0.07399126344645382,0.08714962134786108,0.06512645802713847
vegetation.tree.bambusa.beecheyana.vswir.jpl236.jpl.asd.spectrum,0.06564410398473855,0.07908934653008655,0.056899225874052495
vegetation.tree.bambusa.beecheyana.vswir.jpl237.jpl.asd.spectrum,0.086555873031402,0.10268364737323024,0.07404605043002992
vegetation.tree.bambusa.beecheyana.vswir.jpl238.jpl.asd.spectrum,0.06161865210059574,0.07569835958184697,0.05105891981446395
vegetation.tree.bambusa.beecheyana.vswir.jpl244.jpl.asd.spectrum,0.08966552301550808,0.10368160759423789,0.08604888321985456
vegetation.tree.bambusa.beecheyana.vswir.jpl245.jpl.asd.spectrum,0.08884346024371374,0.10386353264803061,0.08234570565065798
vegetation.tree.bambusa.beecheyana.vswir.jpl246.jpl.asd.spectrum,0.07440349613656101,0.0866721889911629,0.0712299866672358
vegetation.tree.bambusa.tuldoides.vswir.jpl145.jpl.asd.spectrum,0.0913725502190045,0.10776465460360946,0.07114101967373113
vegetation.tree.bambusa.tuldoides.vswir.jpl146.jpl.asd.spectrum,0.07655426090094111,0.09130251375605868,0.060971745761262755
vegetation.tree.bambusa.tuldoides.vswir.jpl147.jpl.asd.spectrum,0.0748397935912761,0.08927916784191384,0.05713580019906935
vegetation.tree.bambusa.tuldoides.vswir.jpl214.jpl.asd.spectrum,0.07785636095005363,0.09470629437738236,0.05719858623633789
vegetation.tree.bambusa.tuldoides.vswir.jpl215.jpl.asd.spectrum,0.07882566013327609,0.09270288052691127,0.06875143707979224
vegetation.tree.bambusa.tuldoides.vswir.jpl216.jpl.asd.spectrum,0.08736387916600477,0.10094856718383084,0.07639640724808697
vegetation.tree.beaucarnea.recurvata.vswir.jpl068.jpl.asd.spectrum,0.11074739480209043,0.13260206102690072,0.0766228207044998
vegetation.tree.beaucarnea.recurvata.vswir.jpl069.jpl.asd.spectrum,0.16908870260707506,0.19979236263881814,0.09570261665125818
vegetation.tree.beaucarnea.recurvata.vswir.jpl070.jpl.asd.spectrum,0.09802678978289298,0.11519649095871662,0.07711017604122929
vegetation.tree.betula.lenta.vswir.bele-1-55.ucsb.asd.spectrum,0.054059625626350125,0.06469011492445273,0.04783500258472467
vegetation.tree.betula.lenta.vswir.bele-1-57.ucsb.asd.spectrum,0.08333882154896242,0.09879006850639314,0.07377283688100905
vegetation.tree.betula.lenta.vswir.bele-2-59.ucsb.asd.spectrum,0.10133121664006463,0.11893421123373007,0.09177068142746729
vegetation.tree.betula.lenta.vswir.bele-2-61.ucsb.asd.spectrum,0.09258348220953469,0.10882776187243012,0.082668690801048
vegetation.tree.betula.papyrifera.vswir.bepa-1-31.ucsb.asd.spectrum,0.0594755525654703,0.07059808020949557,0.051943574229501806
vegetation.tree.betula.papyrifera.vswir.bepa-1-33.ucsb.asd.spectrum,0.08389512783631553,0.09854732948294687,0.07627758393524899
vegetation.tree.betula.papyrifera.vswir.bepa-2-35.ucsb.asd.spectrum,0.09255305132983375,0.104546940436861,0.09181317110578538
vegetation.tree.betula.papyrifera.vswir.bepa-2-37.ucsb.asd.spectrum,0.06669739973519016,0.07914645588579199,0.05877311360725774
vegetation.tree.brachychiton.discolor.vswir.jpl082.jpl.asd.spectrum,0.0717351255629584,0.08120109595958075,0.06808368529057574
vegetation.tree.brachychiton.discolor.vswir.jpl083.jpl.asd.spectrum,0.06277194220862853,0.07082472237250009,0.058657941463547976
vegetation.tree.brachychiton.discolor.vswir.jpl102.jpl.asd.spectrum,0.1327079339511641,0.143914049828564,0.1425258467009132
vegetation.tree.brachychiton.rupestris.vswir.jpl084.jpl.asd.spectrum,0.08750933433282578,0.09707184279103152,0.08880047412387622
vegetation.tree.brachychiton.rupestris.vswir.jpl085.jpl.asd.spectrum,0.08487282198788398,0.09809688472470561,0.07052042707732768
vegetation.tree.brachychiton.rupestris.vswir.jpl086.jpl.asd.spectrum,0.08383549722575612,0.09499834539406904,0.08094365459668162
vegetation.tree.caesalpina.cacalaco.vswir.jpl138.jpl.asd.spectrum,0.09256666243514027,0.11457040027921123,0.061103343660809994
vegetation.tree.caesalpinia.cacalaco.vswir.jpl067.jpl.asd.spectrum,0.083587164617836,0.10106493973316433,0.06721487984394876
vegetation.tree.caesalpinia.cacalaco.vswir.jpl071.jpl.asd.spectrum,0.07896475262514392,0.09514675677981489,0.06442928690084866
vegetation.tree.caesalpinia.cacalaco.vswir.jpl241.jpl.asd.spectrum,0.08756613268205186,0.10374715351526005,0.07863364806718066
vegetation.tree.calocedrus.decurrens.vswir.vh049.ucsb.asd.spectrum,0.09677330211169446,0.11697938709099892,0.06245697556358063
vegetation.tree.calocedrus.decurrens.vswir.vh050.ucsb.asd.spectrum,0.11880134643677014,0.1458524455907928,0.06945802703732169
vegetation.tree.calocedrus.decurrens.vswir.vh055.ucsb.asd.spectrum,0.0893078541685181,0.1082566658307979,0.05904220376440728
vegetation.tree.calocedrus.decurrens.vswir.vh056.ucsb.asd.spectrum,0.10486947484168932,0.12963498766093437,0.06648095031817072
vegetation.tree.calocedrus.decurrens.vswir.vh059.ucsb.asd.spectrum,0.10885147408394419,0.12992463268011983,0.06402075597641503
vegetation.tree.calocedrus.decurrens.vswir.vh060.ucsb.asd.spectrum,0.08393811067208794,0.10110246005702156,0.05528759546464838
vegetation.tree.calocedrus.decurrens.vswir.vh145.ucsb.asd.spectrum,0.09527563015636775,0.11619161258797166,0.05815877409847679
vegetation.tree.calocedrus.decurrens.vswir.vh146.ucsb.asd.spectrum,0.12469217994844328,0.15654905519463286,0.06545461391541918
vegetation.tree.calocedrus.decurrens.vswir.vh151.ucsb.asd.spectrum,0.11753556759316697,0.1412461322623561,0.08291319274676033
vegetation.tree.calocedrus.decurrens.vswir.vh152.ucsb.asd.spectrum,0.10212093735344398,0.1292116281401923,0.06107465582666817
vegetation.tree.calocedrus.decurrens.vswir.vh155.ucsb.asd.spectrum,0.09445258823333366,0.11293905364621712,0.07234137163721821
vegetation.tree.calocedrus.decurrens.vswir.vh156.ucsb.asd.spectrum,0.0878686581746656,0.10709252395796218,0.06728860708100998
vegetation.tree.calocedrus.decurrens.vswir.vh241.ucsb.asd.spectrum,0.11912173743204789,0.14031348262581592,0.08421491347669816
vegetation.tree.calocedrus.decurrens.vswir.vh242.ucsb.asd.spectrum,0.09572634803712844,0.11296085850130584,0.06238280392229608
vegetation.tree.calocedrus.decurrens.vswir.vh247.ucsb.asd.spectrum,0.10425827924297477,0.12587138921290336,0.06966299418145352
vegetation.tree.calocedrus.decurrens.vswir.vh248.ucsb.asd.spectrum,0.10793890102517785,0.13358772291195836,0.06692009969136
vegetation.tree.calocedrus.decurrens.vswir.vh251.ucsb.asd.spectrum,0.08140953696797039,0.09718913109170864,0.05911302635248894
vegetation.tree.calocedrus.decurrens.vswir.vh252.ucsb.asd.spectrum,0.09776252291557118,0.11757908665227085,0.0698496369655746
vegetation.tree.calodendrum.capense.vswir.jpl123.jpl.asd.spectrum,0.08122770921029232,0.09251144191037022,0.075228795179732
vegetation.tree.calodendrum.capense.vswir.jpl193.jpl.asd.spectrum,0.08407223924683617,0.09618852755950598,0.07765881150546605
vegetation.tree.casimiroa.edulis.vswir.jpl144.jpl.asd.spectrum,0.05439918350217559,0.06710293354958324,0.04065014237358542
vegetation.tree.casimiroa.edulis.vswir.jpl217.jpl.asd.spectrum,0.07342323758948885,0.08639533921402891,0.06198962507990274
vegetation.tree.cassia.leptophylla.vswir.jpl092.jpl.asd.spectrum,0.0891377554007424,0.10633235481808816,0.07314098415413571
vegetation.tree.cassia.leptophylla.vswir.jpl253.jpl.asd.spectrum,0.0700379265382706,0.08115560625428077,0.06284005741579206
vegetation.tree.cassia.leptophylla.vswir.jpl254.jpl.asd.spectrum,0.08937140314073024,0.104442945684804,0.07194624111380277
vegetation.tree.cedrus.atlantica.vswir.jpl109.jpl.asd.spectrum,0.0839467820696067,0.09364308876906782,0.0858819501224026
vegetation.tree.cedrus.atlantica.vswir.jpl152.jpl.asd.spectrum,0.07550717909773662,0.0878072697115341,0.06657155517910009
vegetation.tree.cedrus.atlantica.vswir.jpl222.jpl.asd.spectrum,0.07155273093396751,0.08248416009890894,0.06483166548310368
vegetation.tree.cedrus.atlantica_glauca.vswir.jpl177.jpl.asd.spectrum,0.07723011521365353,0.08692680240483414,0.07660101947601762
vegetation.tree.cedrus.deodara.vswir.jpl103.jpl.asd.spectrum,0.053021652937260466,0.0606150029436489,0.05205463293438429
vegetation.tree.cedrus.deodara.vswir.jpl104.jpl.asd.spectrum,0.04894088555322404,0.05593977075007811,0.04875749686768828
vegetation.tree.cedrus.deodara.vswir.jpl105.jpl.asd.spectrum,0.057934421738143796,0.0680174089437635,0.0475448994432296
vegetation.tree.cedrus.deodara.vswir.jpl212.jpl.asd.spectrum,0.06155336078932562,0.07033434207115519,0.05643562200070546
vegetation.tree.cercidium.pennisulare.vswir.jpl141.jpl.asd.spectrum,0.05315602960109337,0.06301027472879771,0.04299608251757305
vegetation.tree.chorisia.insignis.vswir.jpl136.jpl.asd.spectrum,0.07008256531051739,0.08273036830682447,0.06084095017128473
vegetation.tree.chorisia.insignis.vswir.jpl240.jpl.asd.spectrum,0.07521800038773233,0.08905364417877437,0.06527803076811124
vegetation.tree.chorisia.insignis.vswir.jpl243.jpl.asd.spectrum,0.08053508321037488,0.09537245296076875,0.0606433286743581
vegetation.tree.chorisia.insignis.vswir.jpl258.jpl.asd.spectrum,0.10904294124875846,0.12675037888511428,0.09850470503784207
vegetation.tree.chorisia.speciosa.vswir.jpl137.jpl.asd.spectrum,0.09672529616752569,0.11486784997583427,0.06637833857529155
